fi0-mezf9-c,ffz-3d08g0-bul,355,5,0,0,0,0,1547650645564,1550539729209,0,0
fib-2e01ag-2,ffz-3d08g0-333,510,0,3,27363200,1,0,1654448648009,1710229588052,0,0
fhw-jnxrl-r,ffz-3d08g0-ctl,245,4,0,162000,0,0,1543029553801,1649648442976,0,0
fi0-mezf9-3,ffz-3d08g0-bul,310,20,0,0,0,0,1547650645550,1605771675403,0,0
fio-qf3zj-5,ffz-3d08g0-eu6,210,2,0,0,0,0,1554375023257,1683256383550,0,0
fip-mft0f-2i,ffz-3d08g0-1w9,115,20,0,0,0,0,1547688991624,1598495068957,0,0
fio-matg7-c,ffz-3d08g0-dr0,115,20,0,0,0,0,1547456279193,1558106059529,0,0
fio-ok4w1-5,ffz-3d08g0-dr0,320,5,0,0,0,0,1551250241705,1702602472106,0,0
fic-oohyx-7,ffz-3d08g0-1ti,320,0,0,0,0,0,1551453817695,1551453817695,0,0
fic-kysn5-m,ffz-3d08g0-eqc,135,1,0,0,0,0,1545215745340,1582604175271,0,0
fig-nfygn-b,ffz-3d08g0-43r,230,2,1,90000,0,0,1549375671916,1618159556226,0,0
fio-mh21z-c,ffz-3d08g0-dr0,250,5,0,0,0,0,1547747367436,1552934323246,0,0
fie-l5asr-8,ffz-3d08g0-4xo,110,5,4,1073040,1,0,1545519211438,1690031930436,0,0
fhw-ybzcf-14,ffz-3d08g0-blx,435,1,3,2533440,0,0,1567665967414,1621164165423,0,0
fic-kwijl-8,ffz-3d08g0-an3,115,10,0,350320,1,0,1545109345156,1700358223014,0,0
fic-1zqq78-b,ffz-3d08g0-g56,245,2,0,18800,0,0,1630499748576,1677769060819,0,0
fhs-md9sx-5,ffz-3d08g0-40f,310,9,2,2106880,0,0,1547570785381,1651972079364,0,0
fhs-2tencw-c,ffz-3d08g0-24f,460,0,0,0,0,0,1680324672267,1680324672267,0,0
fif-ybzcf-3,ffz-3d08g0-9h6,360,12,0,99520,0,0,1567665967122,1653851176993,0,0
fhy-ybzcf-3a,ffz-3d08g0-gx0,530,13,3,27893600,1,0,1567665967559,1716219898049,0,0
fhx-jjdk8-1i,ffz-3d08g0-68i,115,20,0,0,0,0,1542816744790,1678001454142,0,0
fib-11x552-8,ffz-3d08g0-blc,520,0,1,2601600,0,0,1573692102268,1650664671235,0,0
fib-2jf2v2-8,ffz-3d08g0-2ti,240,0,0,0,0,0,1663548606503,1663548606503,0,0
fip-sfoh2-a,ffz-3d08g0-dtf,250,5,0,0,0,0,1557760806833,1564968587392,0,0
fib-kt3jp-z,ffz-3d08g0-bmr,135,1,0,0,0,0,1544949941397,1546557784439,0,0
fin-oq58t-8,ffz-3d08g0-gql,240,0,0,0,0,0,1551530637276,1551530637276,0,0
fic-ybzcf-x,ffz-3d08g0-ewr,440,22,1,9959040,0,0,1567665967456,1716163432622,0,0
fhs-27zkfk-2,ffz-3d08g0-68i,410,0,3,10182120,0,0,1644349104237,1697263408686,0,0
fhs-1ps5ty-b,ffz-3d08g0-3zf,445,0,0,0,0,0,1613770502950,1613770502950,0,0
fhy-jsqmy-o,ffz-3d08g0-87c,245,10,0,0,0,0,1543253594754,1598106557265,0,0
fib-2axcwf-1b,ffz-3d08g0-dwl,140,0,0,4240,0,0,1649284879149,1683902068534,0,1545148800000
fi0-k09rp-5,ffz-3d08g0-bul,215,27,5,3360000,1716409305816,1,1543604981542,1716211418091,0,0
fib-mtqqj-f,ffz-3d08g0-fq6,350,4,0,0,0,0,1548339227841,1548765852211,0,0
fib-nw408-5,ffz-3d08g0-bmr,205,20,0,0,0,0,1550129352157,1694612983082,0,0
fhu-jrirf-b,ffz-3d08g0-3zf,245,2,0,381600,0,0,1543196731377,1667639711300,0,0
fio-mnro8-b,ffz-3d08g0-4z0,120,5,0,0,0,0,1548060504679,1548971784769,0,0
fiq-mfueq-9,ffz-3d08g0-dor,135,1,0,0,0,0,1547690802055,1548109213753,0,0
fio-mbrig-7,ffz-3d08g0-bx9,125,4,3,92800,0,0,1547500424319,1678161580936,0,0
fid-rs7ju-8,ffz-3d08g0-7hf,420,2,0,1040,0,0,1556665786566,1660580549861,0,0
fhw-ybzcf-2e,ffz-3d08g0-bku,445,20,0,206960,0,0,1567665967557,1716205654293,0,0
fhx-lrb9q-2,ffz-3d08g0-bku,310,20,0,0,0,0,1546546254326,1587936414278,0,0
fif-ybzcf-18,ffz-3d08g0-1pu,545,13,0,7642400,1,0,1567665967176,1716084191975,0,0
fio-myvda-e,ffz-3d08g0-4z0,250,0,1,33000,0,0,1548578510386,1558348637946,0,0
fhs-27zkfk-7,ffz-3d08g0-68i,435,4,0,0,0,0,1644349104253,1712720110381,0,0
fhx-mx789-d,ffz-3d08g0-8i3,345,1,0,259840,0,0,1548500569394,1698978871028,0,0
fig-lbff0-7,ffz-3d08g0-2ti,105,4,0,0,0,0,1545805132155,1663549047059,0,0
fib-ybzcf-2x,ffz-3d08g0-7hf,460,1,0,0,0,0,1567665967362,1600394674465,0,0
fiq-rpxu0-4,ffz-3d08g0-g16,320,0,2,558400,0,0,1556559880764,1657466241758,0,0
fhs-2axcwe-5n,ffz-3d08g0-eoi,140,8,0,0,0,0,1649284878895,1650168191995,0,0
fiq-tqc4e-3,ffz-3d08g0-dmc,515,2,2,6449600,0,0,1559937630840,1690260340859,0,0
fig-nfygn-d,ffz-3d08g0-43r,240,0,1,37400,0,0,1549375671925,1572132395881,0,0
fhs-ybzcf-38,ffz-3d08g0-40f,550,0,0,15200,0,0,1567665967179,1587089621246,0,0
fhs-mmadk-4,ffz-3d08g0-dnf,320,15,2,4154880,0,0,1547991432169,1697457268800,0,0
fic-lggl7-b,ffz-3d08g0-eqc,230,12,0,68600,0,0,1546039931596,1610038641016,0,0
fig-nmk7y-b,ffz-3d08g0-d3x,350,4,0,0,0,0,1549683806279,1550184880704,0,0
fip-11xx2r-9,ffz-3d08g0-560,130,1,1,23280,0,0,1573728307662,1657983806424,0,0
fhs-2y7yrg-4,ffz-3d08g0-bmr,420,0,0,7800,0,0,1688410940892,1693524057056,0,0
fi0-js4df-1r,ffz-3d08g0-bul,130,5,0,0,0,0,1543224739511,1545803150155,0,0
fid-llomg-e,ffz-3d08g0-blc,220,20,0,0,0,0,1546283624612,1651695816909,0,0
fhs-jje8h-j,ffz-3d08g0-dnf,245,10,0,0,0,0,1542817617467,1573091269165,0,0
fhs-ybzcf-s,ffz-3d08g0-eoi,455,1,4,4974320,0,0,1567665967085,1693733043140,0,0
fif-njy3j-2,ffz-3d08g0-56r,310,13,1,675520,0,0,1549561823640,1682350633581,0,0
fie-l5asr-a,ffz-3d08g0-4xo,120,4,0,30560,0,0,1545519211447,1681451817213,0,0
fiq-rpxu0-7,ffz-3d08g0-g16,335,0,0,32000,0,0,1556559880772,1655647543289,0,0
fin-m6lqu-v,ffz-3d08g0-3z6,135,0,3,160000,0,0,1547259670718,1674783080135,0,0
fin-oq58t-6,ffz-3d08g0-gql,230,7,1,147600,0,0,1551530637273,1625822188451,0,0
fiq-muh9m-5,ffz-3d08g0-g16,215,20,0,0,0,0,1548373610107,1573008242569,0,0
fin-mm251-i,ffz-3d08g0-gur,240,0,2,72800,0,0,1547980757740,1574868234122,0,0
fin-rlsj6-d,ffz-3d08g0-bk3,425,1,0,0,0,0,1556366386578,1566919076892,0,0
fid-l1x24-9,ffz-3d08g0-dwl,120,4,0,71520,0,0,1545361436131,1690543794310,0,0
