0, 0, true, 1 
2, 0, true, 1 
4, 0, true, 1 
182, 216, true, 1 
314, 378, true, 1 
6, 0, true, 1 
312, 378, true, 1 
8, 0, true, 1 
318, 378, true, 1 
10, 0, true, 1 
184, 216, true, 1 
366, 432, true, 1 
142, 162, true, 1 
316, 378, true, 1 
12, 0, true, 1 
14, 0, true, 1 
320, 378, true, 1 
16, 0, true, 1 
372, 432, true, 1 
18, 0, true, 1 
374, 432, true, 1 
20, 0, true, 1 
368, 432, true, 1 
22, 0, true, 1 
370, 432, true, 1 
24, 0, true, 1 
424, 486, true, 1 
26, 0, true, 1 
426, 486, true, 1 
28, 0, true, 1 
420, 486, true, 1 
30, 0, true, 1 
422, 486, true, 1 
32, 0, true, 1 
476, 540, true, 1 
34, 0, true, 1 
3, 703, true, 1 
478, 540, true, 1 
36, 0, true, 1 
428, 486, true, 1 
1, 703, true, 1 
38, 0, true, 1 
604, 702, true, 1 
474, 540, true, 1 
40, 0, true, 1 
528, 594, true, 1 
42, 0, true, 1 
530, 594, true, 1 
44, 0, true, 1 
480, 540, true, 1 
46, 0, true, 1 
355, 1135, true, 1 
482, 540, true, 1 
48, 0, true, 1 
536, 594, true, 1 
50, 0, true, 1 
52, 0, true, 1 
532, 594, true, 1 
54, 0, true, 1 
534, 594, true, 1 
56, 0, true, 1 
58, 0, true, 1 
60, 0, true, 1 
62, 0, true, 1 
64, 0, true, 1 
598, 648, true, 1 
508, 540, true, 1 
66, 0, true, 1 
68, 0, true, 1 
246, 216, true, 1 
290, 270, true, 1 
441, 1189, true, 1 
70, 0, true, 1 
72, 0, true, 1 
1, 649, true, 1 
74, 0, true, 1 
248, 216, true, 1 
604, 648, true, 1 
206, 162, true, 1 
76, 0, true, 1 
602, 648, true, 1 
78, 0, true, 1 
600, 648, true, 1 
80, 0, true, 1 
436, 432, true, 1 
82, 0, true, 1 
84, 0, true, 1 
86, 0, true, 1 
3, 649, true, 1 
88, 0, true, 1 
90, 0, true, 1 
134, 54, true, 1 
443, 1189, true, 1 
92, 0, true, 1 
94, 0, true, 1 
96, 0, true, 1 
140, 54, true, 1 
98, 0, true, 1 
142, 54, true, 1 
100, 0, true, 1 
102, 0, true, 1 
104, 0, true, 1 
106, 0, true, 1 
108, 0, true, 1 
110, 0, true, 1 
112, 0, true, 1 
114, 0, true, 1 
116, 0, true, 1 
118, 0, true, 1 
3, 595, true, 1 
120, 0, true, 1 
255, 919, true, 1 
122, 0, true, 1 
257, 919, true, 1 
124, 0, true, 1 
604, 594, true, 1 
1, 595, true, 1 
126, 0, true, 1 
128, 0, true, 1 
