0, 0, true, -1, -1
91, 741, true, -1, -1
426, 276, true, -1, -1
2, 0, true, -1, -1
89, 741, true, -1, -1
4, 0, true, -1, -1
209, 185, true, -1, -1
310, 644, true, -1, -1
6, 0, true, -1, -1
428, 276, true, -1, -1
308, 644, true, -1, -1
8, 0, true, -1, -1
205, 185, true, -1, -1
314, 644, true, -1, -1
10, 0, true, -1, -1
207, 185, true, -1, -1
312, 644, true, -1, -1
12, 0, true, -1, -1
14, 0, true, -1, -1
203, 185, true, -1, -1
664, 1006, true, -1, -1
16, 0, true, -1, -1
666, 1006, true, -1, -1
284, 926, true, -1, -1
18, 0, true, -1, -1
73, 741, true, -1, -1
20, 0, true, -1, -1
22, 0, true, -1, -1
24, 0, true, -1, -1
658, 1006, true, -1, -1
26, 0, true, -1, -1
87, 553, true, -1, -1
660, 1006, true, -1, -1
28, 0, true, -1, -1
87, 741, true, -1, -1
30, 0, true, -1, -1
46, 1188, true, -1, -1
34, 0, true, -1, -1
127, 553, true, -1, -1
650, 1006, true, -1, -1
32, 0, true, -1, -1
125, 553, true, -1, -1
270, 926, true, -1, -1
38, 0, true, -1, -1
61, 741, true, -1, -1
654, 1006, true, -1, -1
36, 0, true, -1, -1
63, 741, true, -1, -1
652, 1006, true, -1, -1
135, 553, true, -1, -1
42, 0, true, -1, -1
133, 553, true, -1, -1
40, 0, true, -1, -1
46, 0, true, -1, -1
69, 741, true, -1, -1
131, 553, true, -1, -1
44, 0, true, -1, -1
71, 741, true, -1, -1
129, 553, true, -1, -1
452, 370, true, -1, -1
168, 1106, true, -1, -1
50, 0, true, -1, -1
41, 741, true, -1, -1
48, 0, true, -1, -1
474, 276, true, -1, -1
259, 185, true, -1, -1
446, 370, true, -1, -1
54, 0, true, -1, -1
257, 185, true, -1, -1
52, 0, true, -1, -1
478, 276, true, -1, -1
58, 0, true, -1, -1
467, 1391, true, -1, -1
253, 185, true, -1, -1
56, 0, true, -1, -1
465, 1391, true, -1, -1
542, 92, true, -1, -1
62, 0, true, -1, -1
60, 0, true, -1, -1
538, 92, true, -1, -1
68, 0, true, -1, -1
362, 926, true, -1, -1
70, 0, true, -1, -1
492, 276, true, -1, -1
544, 92, true, -1, -1
360, 926, true, -1, -1
64, 0, true, -1, -1
490, 276, true, -1, -1
550, 92, true, -1, -1
66, 0, true, -1, -1
488, 276, true, -1, -1
548, 92, true, -1, -1
49, 823, true, -1, -1
76, 0, true, -1, -1
244, 1106, true, -1, -1
51, 823, true, -1, -1
78, 0, true, -1, -1
72, 0, true, -1, -1
74, 0, true, -1, -1
480, 276, true, -1, -1
346, 926, true, -1, -1
84, 0, true, -1, -1
429, 1391, true, -1, -1
86, 0, true, -1, -1
431, 1391, true, -1, -1
80, 0, true, -1, -1
82, 0, true, -1, -1
427, 1391, true, -1, -1
92, 0, true, -1, -1
283, 185, true, -1, -1
696, 1288, true, -1, -1
94, 0, true, -1, -1
88, 0, true, -1, -1
433, 1391, true, -1, -1
90, 0, true, -1, -1
576, 92, true, -1, -1
241, 463, true, -1, -1
102, 0, true, -1, -1
100, 0, true, -1, -1
98, 0, true, -1, -1
522, 370, true, -1, -1
96, 0, true, -1, -1
520, 370, true, -1, -1
110, 0, true, -1, -1
391, 1391, true, -1, -1
518, 370, true, -1, -1
108, 0, true, -1, -1
389, 1391, true, -1, -1
322, 926, true, -1, -1
588, 92, true, -1, -1
106, 0, true, -1, -1
324, 926, true, -1, -1
104, 0, true, -1, -1
312, 926, true, -1, -1
388, 644, true, -1, -1
