75, 143, true, -1, -1
65, 149, true, -1, -1
75, 147, true, -1, -1
67, 149, true, -1, -1
73, 143, true, -1, -1
73, 147, true, -1, -1
71, 143, true, -1, -1
71, 147, true, -1, -1
63, 149, true, -1, -1
69, 143, true, -1, -1
69, 147, true, -1, -1
67, 143, true, -1, -1
67, 147, true, -1, -1
65, 143, true, -1, -1
65, 147, true, -1, -1
63, 143, true, -1, -1
63, 147, true, -1, -1
61, 147, true, -1, -1
69, 137, true, -1, -1
69, 139, true, -1, -1
71, 137, true, -1, -1
71, 139, true, -1, -1
67, 141, true, -1, -1
73, 137, true, -1, -1
73, 139, true, -1, -1
65, 141, true, -1, -1
75, 139, true, -1, -1
81, 147, true, -1, -1
79, 147, true, -1, -1
77, 147, true, -1, -1
67, 139, true, -1, -1
77, 141, true, -1, -1
69, 141, true, -1, -1
71, 135, true, -1, -1
71, 141, true, -1, -1
73, 141, true, -1, -1
75, 141, true, -1, -1
73, 151, true, -1, -1
75, 151, true, -1, -1
69, 151, true, -1, -1
71, 151, true, -1, -1
65, 151, true, -1, -1
67, 151, true, -1, -1
74, 144, true, -1, -1
70, 156, true, -1, -1
72, 144, true, -1, -1
78, 144, true, -1, -1
72, 154, true, -1, -1
76, 144, true, -1, -1
74, 154, true, -1, -1
73, 153, true, -1, -1
66, 144, true, -1, -1
75, 153, true, -1, -1
64, 144, true, -1, -1
69, 153, true, -1, -1
70, 144, true, -1, -1
68, 144, true, -1, -1
71, 153, true, -1, -1
77, 151, true, -1, -1
72, 156, true, -1, -1
79, 149, true, -1, -1
77, 149, true, -1, -1
67, 153, true, -1, -1
71, 149, true, -1, -1
80, 144, true, -1, -1
69, 149, true, -1, -1
75, 149, true, -1, -1
73, 149, true, -1, -1
68, 148, true, -1, -1
78, 146, true, -1, -1
66, 140, true, -1, -1
70, 148, true, -1, -1
76, 146, true, -1, -1
68, 140, true, -1, -1
64, 148, true, -1, -1
74, 146, true, -1, -1
66, 148, true, -1, -1
70, 140, true, -1, -1
72, 146, true, -1, -1
76, 148, true, -1, -1
62, 144, true, -1, -1
72, 140, true, -1, -1
78, 148, true, -1, -1
74, 140, true, -1, -1
76, 140, true, -1, -1
72, 148, true, -1, -1
82, 146, true, -1, -1
74, 148, true, -1, -1
80, 146, true, -1, -1
72, 136, true, -1, -1
68, 138, true, -1, -1
70, 154, true, -1, -1
68, 154, true, -1, -1
70, 138, true, -1, -1
62, 148, true, -1, -1
70, 136, true, -1, -1
64, 142, true, -1, -1
66, 142, true, -1, -1
68, 142, true, -1, -1
70, 142, true, -1, -1
60, 146, true, -1, -1
72, 142, true, -1, -1
74, 142, true, -1, -1
62, 146, true, -1, -1
76, 142, true, -1, -1
78, 142, true, -1, -1
68, 146, true, -1, -1
70, 146, true, -1, -1
64, 146, true, -1, -1
66, 146, true, -1, -1
68, 150, true, -1, -1
70, 150, true, -1, -1
64, 150, true, -1, -1
66, 150, true, -1, -1
76, 150, true, -1, -1
78, 150, true, -1, -1
72, 150, true, -1, -1
74, 150, true, -1, -1
63, 145, true, -1, -1
71, 157, true, -1, -1
61, 145, true, -1, -1
67, 145, true, -1, -1
74, 138, true, -1, -1
65, 145, true, -1, -1
72, 138, true, -1, -1
77, 143, true, -1, -1
68, 152, true, -1, -1
71, 145, true, -1, -1
79, 143, true, -1, -1
73, 155, true, -1, -1
80, 148, true, -1, -1
69, 145, true, -1, -1
70, 152, true, -1, -1
71, 155, true, -1, -1
75, 145, true, -1, -1
69, 155, true, -1, -1
66, 152, true, -1, -1
73, 145, true, -1, -1
79, 145, true, -1, -1
76, 152, true, -1, -1
77, 145, true, -1, -1
72, 152, true, -1, -1
81, 145, true, -1, -1
74, 152, true, -1, -1
