71, 711, true, 1 
130, 398, true, 1 
128, 398, true, 1 
8, 768, true, 1 
343, 739, true, 1 
471, 625, true, 1 
278, 284, true, 1 
339, 483, true, 1 
101, 455, true, 1 
103, 711, true, 1 
103, 455, true, 1 
97, 455, true, 1 
99, 455, true, 1 
109, 455, true, 1 
239, 597, true, 1 
493, 113, true, 1 
105, 455, true, 1 
493, 369, true, 1 
107, 455, true, 1 
428, 426, true, 1 
245, 597, true, 1 
497, 113, true, 1 
247, 597, true, 1 
241, 597, true, 1 
243, 597, true, 1 
249, 597, true, 1 
186, 654, true, 1 
259, 85, true, 1 
391, 483, true, 1 
261, 85, true, 1 
517, 369, true, 1 
334, 284, true, 1 
332, 284, true, 1 
338, 284, true, 1 
336, 284, true, 1 
342, 284, true, 1 
340, 284, true, 1 
342, 28, true, 1 
474, 426, true, 1 
478, 426, true, 1 
476, 426, true, 1 
167, 711, true, 1 
482, 426, true, 1 
167, 455, true, 1 
480, 426, true, 1 
484, 426, true, 1 
445, 483, true, 1 
447, 483, true, 1 
441, 483, true, 1 
443, 483, true, 1 
388, 540, true, 1 
455, 739, true, 1 
327, 597, true, 1 
390, 540, true, 1 
199, 455, true, 1 
384, 540, true, 1 
449, 483, true, 1 
386, 540, true, 1 
451, 483, true, 1 
333, 597, true, 1 
335, 597, true, 1 
329, 597, true, 1 
392, 540, true, 1 
331, 597, true, 1 
394, 540, true, 1 
406, 540, true, 1 
337, 597, true, 1 
22, 370, true, 1 
156, 512, true, 1 
158, 512, true, 1 
154, 512, true, 1 
164, 512, true, 1 
231, 711, true, 1 
160, 512, true, 1 
162, 512, true, 1 
237, 455, true, 1 
519, 739, true, 1 
389, 853, true, 1 
387, 85, true, 1 
387, 853, true, 1 
391, 341, true, 1 
389, 85, true, 1 
389, 341, true, 1 
395, 341, true, 1 
393, 341, true, 1 
399, 341, true, 1 
397, 341, true, 1 
470, 796, true, 1 
86, 626, true, 1 
86, 370, true, 1 
531, 483, true, 1 
289, 199, true, 1 
295, 711, true, 1 
295, 199, true, 1 
108, 626, true, 1 
374, 654, true, 1 
262, 512, true, 1 
262, 256, true, 1 
266, 256, true, 1 
264, 256, true, 1 
264, 512, true, 1 
270, 256, true, 1 
207, 313, true, 1 
268, 256, true, 1 
205, 313, true, 1 
20, 484, true, 1 
213, 569, true, 1 
211, 313, true, 1 
534, 796, true, 1 
215, 569, true, 1 
272, 256, true, 1 
209, 313, true, 1 
150, 370, true, 1 
215, 313, true, 1 
211, 569, true, 1 
148, 370, true, 1 
213, 313, true, 1 
91, 427, true, 1 
221, 569, true, 1 
154, 370, true, 1 
152, 370, true, 1 
95, 427, true, 1 
217, 569, true, 1 
158, 370, true, 1 
93, 427, true, 1 
219, 569, true, 1 
156, 370, true, 1 
99, 427, true, 1 
359, 711, true, 1 
97, 427, true, 1 
359, 455, true, 1 
101, 427, true, 1 
359, 199, true, 1 
107, 427, true, 1 
107, 683, true, 1 
172, 370, true, 1 
306, 256, true, 1 
304, 256, true, 1 
310, 256, true, 1 
438, 398, true, 1 
308, 256, true, 1 
314, 256, true, 1 
505, 85, true, 1 
312, 256, true, 1 
446, 398, true, 1 
391, 711, true, 1 
450, 398, true, 1 
70, 484, true, 1 
448, 398, true, 1 
454, 398, true, 1 
452, 398, true, 1 
456, 398, true, 1 
72, 484, true, 1 
86, 740, true, 1 
214, 626, true, 1 
86, 228, true, 1 
423, 711, true, 1 
429, 455, true, 1 
429, 199, true, 1 
431, 199, true, 1 
500, 654, true, 1 
502, 654, true, 1 
126, 484, true, 1 
132, 484, true, 1 
134, 484, true, 1 
4, 86, true, 1 
128, 484, true, 1 
130, 484, true, 1 
268, 626, true, 1 
270, 626, true, 1 
136, 484, true, 1 
150, 740, true, 1 
